"id","service_amount","is_customer_charged_for_service","collected_service_charge","collected_total","entire_date","only_date","month_","year_","day_"
24735002,28000,1,0,28000,"2021-06-20 16:45:52","2021-06-20",6,2021,20
24735009,300,1,0,300,"2021-06-20 16:46:09","2021-06-20",6,2021,20
24735082,25000,1,0,25000,"2021-06-20 16:48:30","2021-06-20",6,2021,20
24735234,1e+05,1,0,1e+05,"2021-06-20 16:54:08","2021-06-20",6,2021,20
24735311,500,1,0,500,"2021-06-20 16:56:55","2021-06-20",6,2021,20
24735371,500,1,0,500,"2021-06-20 16:58:51","2021-06-20",6,2021,20
24735384,10000,1,0,10000,"2021-06-20 16:59:24","2021-06-20",6,2021,20
24735437,350,1,0,350,"2021-06-20 17:01:18","2021-06-20",6,2021,20
24735444,300,1,0,300,"2021-06-20 17:01:30","2021-06-20",6,2021,20
24735556,10000,1,0,10000,"2021-06-20 17:05:24","2021-06-20",6,2021,20
24735709,2000,1,0,2000,"2021-06-20 17:10:39","2021-06-20",6,2021,20
24735837,150,1,0,150,"2021-06-20 17:15:07","2021-06-20",6,2021,20
24735863,20000,1,0,20000,"2021-06-20 17:16:03","2021-06-20",6,2021,20
24735885,300,1,0,300,"2021-06-20 17:16:45","2021-06-20",6,2021,20
24735919,300,1,0,300,"2021-06-20 17:17:33","2021-06-20",6,2021,20
24735937,500,1,0,500,"2021-06-20 17:18:08","2021-06-20",6,2021,20
24735942,20000,1,0,20000,"2021-06-20 17:18:14","2021-06-20",6,2021,20
24735953,300,1,0,300,"2021-06-20 17:18:54","2021-06-20",6,2021,20
24735998,10000,1,50,10050,"2021-06-20 17:20:04","2021-06-20",6,2021,20
24736026,300,1,0,300,"2021-06-20 17:20:52","2021-06-20",6,2021,20
24736027,10000,1,50,10050,"2021-06-20 17:20:53","2021-06-20",6,2021,20
24736045,5000,1,25,5025,"2021-06-20 17:21:32","2021-06-20",6,2021,20
24736064,1000,1,0,1000,"2021-06-20 17:22:16","2021-06-20",6,2021,20
24736143,400,1,0,400,"2021-06-20 17:24:24","2021-06-20",6,2021,20
24736145,200,1,0,200,"2021-06-20 17:24:27","2021-06-20",6,2021,20
24736159,10000,1,0,10000,"2021-06-20 17:24:45","2021-06-20",6,2021,20
24736162,500,1,0,500,"2021-06-20 17:24:49","2021-06-20",6,2021,20
24736164,400,1,0,400,"2021-06-20 17:24:54","2021-06-20",6,2021,20
24736172,500,1,0,500,"2021-06-20 17:25:08","2021-06-20",6,2021,20
24736187,300,1,0,300,"2021-06-20 17:25:37","2021-06-20",6,2021,20
24736204,1000,1,0,1000,"2021-06-20 17:26:14","2021-06-20",6,2021,20
24736235,9000,1,0,9000,"2021-06-20 17:26:50","2021-06-20",6,2021,20
24736250,1000,1,0,1000,"2021-06-20 17:27:15","2021-06-20",6,2021,20
24736257,200,1,0,200,"2021-06-20 17:27:31","2021-06-20",6,2021,20
24736299,150,1,0,150,"2021-06-20 17:28:52","2021-06-20",6,2021,20
24736300,500,1,0,500,"2021-06-20 17:28:53","2021-06-20",6,2021,20
24736406,700,1,0,700,"2021-06-20 17:32:06","2021-06-20",6,2021,20
24736408,300,1,0,300,"2021-06-20 17:32:11","2021-06-20",6,2021,20
24736508,200,1,0,200,"2021-06-20 17:35:26","2021-06-20",6,2021,20
24736599,150,1,0,150,"2021-06-20 17:38:22","2021-06-20",6,2021,20
24736603,500,1,0,500,"2021-06-20 17:38:25","2021-06-20",6,2021,20
24736653,5000,1,0,5000,"2021-06-20 17:40:08","2021-06-20",6,2021,20
24736665,250,1,0,250,"2021-06-20 17:40:19","2021-06-20",6,2021,20
24736701,200,1,0,200,"2021-06-20 17:41:30","2021-06-20",6,2021,20
24736740,200,1,0,200,"2021-06-20 17:42:50","2021-06-20",6,2021,20
24736756,5050,1,0,5050,"2021-06-20 17:43:12","2021-06-20",6,2021,20
24736759,5000,1,0,5000,"2021-06-20 17:43:24","2021-06-20",6,2021,20
24736773,500,1,0,500,"2021-06-20 17:43:51","2021-06-20",6,2021,20
24736802,300,1,0,300,"2021-06-20 17:44:45","2021-06-20",6,2021,20
24736879,300,1,0,300,"2021-06-20 17:46:57","2021-06-20",6,2021,20
24736887,5200,1,0,5200,"2021-06-20 17:47:15","2021-06-20",6,2021,20
24736904,200,1,0,200,"2021-06-20 17:47:40","2021-06-20",6,2021,20
24736925,200,1,0,200,"2021-06-20 17:48:05","2021-06-20",6,2021,20
24737037,5000,1,0,5000,"2021-06-20 17:51:01","2021-06-20",6,2021,20
24737203,25000,1,0,25000,"2021-06-20 17:54:56","2021-06-20",6,2021,20
24737262,300,1,0,300,"2021-06-20 17:56:24","2021-06-20",6,2021,20
24737365,150,1,0,150,"2021-06-20 17:58:43","2021-06-20",6,2021,20
24737389,250,1,0,250,"2021-06-20 17:59:12","2021-06-20",6,2021,20
24737431,200,1,0,200,"2021-06-20 18:00:05","2021-06-20",6,2021,20
24737480,4000,1,0,4000,"2021-06-20 18:01:02","2021-06-20",6,2021,20
24737522,300,1,0,300,"2021-06-20 18:01:50","2021-06-20",6,2021,20
24737584,500,1,0,500,"2021-06-20 18:03:27","2021-06-20",6,2021,20
24737613,500,1,0,500,"2021-06-20 18:04:07","2021-06-20",6,2021,20
24737703,5000,1,0,5000,"2021-06-20 18:06:41","2021-06-20",6,2021,20
24737882,800,1,0,800,"2021-06-20 18:11:14","2021-06-20",6,2021,20
24737943,300,1,0,300,"2021-06-20 18:12:58","2021-06-20",6,2021,20
24738095,10000,1,0,10000,"2021-06-20 18:16:29","2021-06-20",6,2021,20
24738102,150,1,0,150,"2021-06-20 18:16:35","2021-06-20",6,2021,20
24738116,500,1,0,500,"2021-06-20 18:16:58","2021-06-20",6,2021,20
24738157,250,1,0,250,"2021-06-20 18:17:52","2021-06-20",6,2021,20
24738184,500,1,0,500,"2021-06-20 18:18:33","2021-06-20",6,2021,20
24738338,2e+05,1,0,2e+05,"2021-06-20 18:22:15","2021-06-20",6,2021,20
24738402,45000,1,0,45000,"2021-06-20 18:23:39","2021-06-20",6,2021,20
24738472,10000,1,0,10000,"2021-06-20 18:25:16","2021-06-20",6,2021,20
24738526,200,1,0,200,"2021-06-20 18:26:33","2021-06-20",6,2021,20
24738561,150,1,0,150,"2021-06-20 18:27:19","2021-06-20",6,2021,20
24738579,200,1,0,200,"2021-06-20 18:27:49","2021-06-20",6,2021,20
24738593,500,1,0,500,"2021-06-20 18:28:15","2021-06-20",6,2021,20
24738631,250,1,0,250,"2021-06-20 18:29:07","2021-06-20",6,2021,20
24738844,200,1,0,200,"2021-06-20 18:33:56","2021-06-20",6,2021,20
24738938,5000,1,0,5000,"2021-06-20 18:36:19","2021-06-20",6,2021,20
24739000,10000,1,0,10000,"2021-06-20 18:37:55","2021-06-20",6,2021,20
24739017,20000,1,0,20000,"2021-06-20 18:38:22","2021-06-20",6,2021,20
24739105,4000,1,0,4000,"2021-06-20 18:40:30","2021-06-20",6,2021,20
24739228,2000,1,0,2000,"2021-06-20 18:43:42","2021-06-20",6,2021,20
24739292,150,1,0,150,"2021-06-20 18:45:23","2021-06-20",6,2021,20
24739294,2500,1,0,2500,"2021-06-20 18:45:24","2021-06-20",6,2021,20
24739369,500,1,0,500,"2021-06-20 18:47:38","2021-06-20",6,2021,20
24739422,250,1,0,250,"2021-06-20 18:49:02","2021-06-20",6,2021,20
24739698,1e+05,1,0,1e+05,"2021-06-20 18:55:42","2021-06-20",6,2021,20
24739702,10000,1,50,10050,"2021-06-20 18:55:48","2021-06-20",6,2021,20
24739725,2e+05,1,0,2e+05,"2021-06-20 18:56:23","2021-06-20",6,2021,20
24739744,500,1,0,500,"2021-06-20 18:56:52","2021-06-20",6,2021,20
24740006,300,1,0,300,"2021-06-20 19:04:18","2021-06-20",6,2021,20
24740099,700,1,0,700,"2021-06-20 19:06:50","2021-06-20",6,2021,20
24740110,1e+05,1,0,1e+05,"2021-06-20 19:07:02","2021-06-20",6,2021,20
24740122,300,1,0,300,"2021-06-20 19:07:23","2021-06-20",6,2021,20
24740146,100,1,0,100,"2021-06-20 19:07:54","2021-06-20",6,2021,20
24740183,1200,1,0,1200,"2021-06-20 19:09:01","2021-06-20",6,2021,20
24740213,150,1,0,150,"2021-06-20 19:09:55","2021-06-20",6,2021,20
24740232,100,1,0,100,"2021-06-20 19:10:31","2021-06-20",6,2021,20
24740272,5000,1,0,5000,"2021-06-20 19:11:23","2021-06-20",6,2021,20
24740301,10000,1,0,10000,"2021-06-20 19:12:14","2021-06-20",6,2021,20
24740326,1600,1,0,1600,"2021-06-20 19:12:58","2021-06-20",6,2021,20
24740380,1000,1,0,1000,"2021-06-20 19:14:23","2021-06-20",6,2021,20
24740423,110000,1,0,110000,"2021-06-20 19:15:47","2021-06-20",6,2021,20
24740479,5000,1,0,5000,"2021-06-20 19:17:18","2021-06-20",6,2021,20
24740524,20000,1,0,20000,"2021-06-20 19:18:29","2021-06-20",6,2021,20
24740538,3e+05,1,0,3e+05,"2021-06-20 19:19:04","2021-06-20",6,2021,20
24740726,10000,1,0,10000,"2021-06-20 19:24:57","2021-06-20",6,2021,20
24740795,500,1,0,500,"2021-06-20 19:26:55","2021-06-20",6,2021,20
24740924,500,1,0,500,"2021-06-20 19:31:43","2021-06-20",6,2021,20
24740967,1000,1,0,1000,"2021-06-20 19:33:09","2021-06-20",6,2021,20
24740976,300,1,0,300,"2021-06-20 19:33:39","2021-06-20",6,2021,20
24741022,10500,1,0,10500,"2021-06-20 19:34:55","2021-06-20",6,2021,20
24741048,150,1,0,150,"2021-06-20 19:35:35","2021-06-20",6,2021,20
24741081,500,1,0,500,"2021-06-20 19:36:31","2021-06-20",6,2021,20
24741108,1000,1,0,1000,"2021-06-20 19:37:13","2021-06-20",6,2021,20
24741209,300,1,0,300,"2021-06-20 19:40:17","2021-06-20",6,2021,20
24741218,500,1,0,500,"2021-06-20 19:40:30","2021-06-20",6,2021,20
24741251,300,1,0,300,"2021-06-20 19:41:32","2021-06-20",6,2021,20
24741256,20000,1,0,20000,"2021-06-20 19:41:41","2021-06-20",6,2021,20
24741383,300,1,0,300,"2021-06-20 19:46:02","2021-06-20",6,2021,20
24741447,10000,1,0,10000,"2021-06-20 19:48:08","2021-06-20",6,2021,20
24741452,200,1,0,200,"2021-06-20 19:48:24","2021-06-20",6,2021,20
24741483,500,1,0,500,"2021-06-20 19:49:22","2021-06-20",6,2021,20
24741553,500,1,0,500,"2021-06-20 19:51:54","2021-06-20",6,2021,20
24741644,500,1,0,500,"2021-06-20 19:54:37","2021-06-20",6,2021,20
24741657,300,1,0,300,"2021-06-20 19:55:13","2021-06-20",6,2021,20
24741710,4000,1,0,4000,"2021-06-20 19:57:17","2021-06-20",6,2021,20
24741764,300,1,0,300,"2021-06-20 19:59:57","2021-06-20",6,2021,20
24741999,200,1,0,200,"2021-06-20 20:09:26","2021-06-20",6,2021,20
24742023,10000,1,0,10000,"2021-06-20 20:10:31","2021-06-20",6,2021,20
24742079,25000,1,0,25000,"2021-06-20 20:12:53","2021-06-20",6,2021,20
24742211,1000,1,0,1000,"2021-06-20 20:18:48","2021-06-20",6,2021,20
24742348,10000,1,0,10000,"2021-06-20 20:24:51","2021-06-20",6,2021,20
24742436,150,1,0,150,"2021-06-20 20:29:19","2021-06-20",6,2021,20
24742468,500,1,0,500,"2021-06-20 20:30:38","2021-06-20",6,2021,20
24742490,150,1,0,150,"2021-06-20 20:32:00","2021-06-20",6,2021,20
24742566,1000,1,0,1000,"2021-06-20 20:35:55","2021-06-20",6,2021,20
24742629,500,1,0,500,"2021-06-20 20:40:04","2021-06-20",6,2021,20
24742684,50000,1,0,50000,"2021-06-20 20:43:09","2021-06-20",6,2021,20
24742748,48000,1,0,48000,"2021-06-20 20:46:53","2021-06-20",6,2021,20
24742779,500,1,0,500,"2021-06-20 20:48:11","2021-06-20",6,2021,20
24742791,2000,1,0,2000,"2021-06-20 20:48:44","2021-06-20",6,2021,20
24742820,300,1,0,300,"2021-06-20 20:51:03","2021-06-20",6,2021,20
24742972,1150,1,0,1150,"2021-06-20 21:01:12","2021-06-20",6,2021,20
24743059,600,1,0,600,"2021-06-20 21:08:01","2021-06-20",6,2021,20
24743067,1e+05,1,0,1e+05,"2021-06-20 21:08:32","2021-06-20",6,2021,20
24743200,4000,1,0,4000,"2021-06-20 21:20:08","2021-06-20",6,2021,20
24743307,2000,1,0,2000,"2021-06-20 21:31:32","2021-06-20",6,2021,20
24743382,2000,1,0,2000,"2021-06-20 21:39:14","2021-06-20",6,2021,20
24743431,5000,1,0,5000,"2021-06-20 21:46:28","2021-06-20",6,2021,20
24743557,4e+05,1,0,4e+05,"2021-06-20 22:10:26","2021-06-20",6,2021,20
24743560,1000,1,0,1000,"2021-06-20 22:11:20","2021-06-20",6,2021,20
24743589,11000,1,0,11000,"2021-06-20 22:17:47","2021-06-20",6,2021,20
24743759,5e+05,1,0,5e+05,"2021-06-20 23:25:14","2021-06-20",6,2021,20
24743760,5e+05,1,0,5e+05,"2021-06-20 23:25:56","2021-06-20",6,2021,20
24743831,500,1,0,500,"2021-06-21 01:02:01","2021-06-21",6,2021,21
24743836,11000,1,0,11000,"2021-06-21 01:14:37","2021-06-21",6,2021,21
24743838,10000,1,0,10000,"2021-06-21 01:22:03","2021-06-21",6,2021,21
24743880,7e+05,1,0,7e+05,"2021-06-21 03:28:23","2021-06-21",6,2021,21
24743882,6e+05,1,0,6e+05,"2021-06-21 03:29:02","2021-06-21",6,2021,21
24743883,5e+05,1,0,5e+05,"2021-06-21 03:29:33","2021-06-21",6,2021,21
24743887,10000,1,0,10000,"2021-06-21 03:31:36","2021-06-21",6,2021,21
24743889,10000,1,0,10000,"2021-06-21 03:31:50","2021-06-21",6,2021,21
24743911,1000,1,0,1000,"2021-06-21 04:04:03","2021-06-21",6,2021,21
24743914,500,1,0,500,"2021-06-21 04:07:30","2021-06-21",6,2021,21
24743978,15000,1,0,15000,"2021-06-21 05:15:21","2021-06-21",6,2021,21
24744074,20000,1,100,20100,"2021-06-21 05:39:08","2021-06-21",6,2021,21
24744202,1000,1,0,1000,"2021-06-21 05:57:41","2021-06-21",6,2021,21
24744215,8000,1,0,8000,"2021-06-21 05:59:39","2021-06-21",6,2021,21
24744317,2000,1,0,2000,"2021-06-21 06:08:08","2021-06-21",6,2021,21
24744384,200,1,0,200,"2021-06-21 06:12:57","2021-06-21",6,2021,21
24744483,4800,1,0,4800,"2021-06-21 06:20:52","2021-06-21",6,2021,21
24744535,4200,1,0,4200,"2021-06-21 06:24:20","2021-06-21",6,2021,21
24744568,85000,1,0,85000,"2021-06-21 06:26:20","2021-06-21",6,2021,21
24744569,5000,1,0,5000,"2021-06-21 06:26:23","2021-06-21",6,2021,21
24744712,1000,1,0,1000,"2021-06-21 06:34:25","2021-06-21",6,2021,21
24744745,60000,1,0,60000,"2021-06-21 06:36:42","2021-06-21",6,2021,21
24744790,100,1,0,100,"2021-06-21 06:40:05","2021-06-21",6,2021,21
24744844,500,1,0,500,"2021-06-21 06:42:52","2021-06-21",6,2021,21
24744845,15000,1,0,15000,"2021-06-21 06:42:52","2021-06-21",6,2021,21
24744864,1000,1,0,1000,"2021-06-21 06:43:35","2021-06-21",6,2021,21
24745019,50000,1,0,50000,"2021-06-21 06:51:21","2021-06-21",6,2021,21
24745055,15000,1,0,15000,"2021-06-21 06:53:20","2021-06-21",6,2021,21
24745080,1000,1,0,1000,"2021-06-21 06:54:27","2021-06-21",6,2021,21
24745109,200,1,0,200,"2021-06-21 06:55:50","2021-06-21",6,2021,21
24745143,1000,1,0,1000,"2021-06-21 06:57:26","2021-06-21",6,2021,21
24745265,10000,1,0,10000,"2021-06-21 07:02:44","2021-06-21",6,2021,21
24745279,2e+05,1,0,2e+05,"2021-06-21 07:03:27","2021-06-21",6,2021,21
24745323,100,1,0,100,"2021-06-21 07:05:29","2021-06-21",6,2021,21
24745328,150,1,0,150,"2021-06-21 07:05:47","2021-06-21",6,2021,21
24745388,500,1,0,500,"2021-06-21 07:08:41","2021-06-21",6,2021,21
24745523,35000,1,0,35000,"2021-06-21 07:14:18","2021-06-21",6,2021,21
24745542,1e+05,1,0,1e+05,"2021-06-21 07:15:10","2021-06-21",6,2021,21
24745587,80000,1,0,80000,"2021-06-21 07:16:21","2021-06-21",6,2021,21
24745602,500,1,0,500,"2021-06-21 07:16:59","2021-06-21",6,2021,21
24745734,150,1,0,150,"2021-06-21 07:21:56","2021-06-21",6,2021,21
24746072,60500,1,0,60500,"2021-06-21 07:34:46","2021-06-21",6,2021,21
24746110,600,1,0,600,"2021-06-21 07:36:36","2021-06-21",6,2021,21
24746121,120000,1,0,120000,"2021-06-21 07:36:48","2021-06-21",6,2021,21
24746274,250,1,0,250,"2021-06-21 07:41:37","2021-06-21",6,2021,21
24746289,250,1,0,250,"2021-06-21 07:42:20","2021-06-21",6,2021,21
24746299,1000,1,0,1000,"2021-06-21 07:42:38","2021-06-21",6,2021,21
24746353,5150,1,0,5150,"2021-06-21 07:44:16","2021-06-21",6,2021,21
24746478,500,1,0,500,"2021-06-21 07:48:04","2021-06-21",6,2021,21
24746876,4000,1,0,4000,"2021-06-21 07:59:15","2021-06-21",6,2021,21
24746879,1e+05,1,0,1e+05,"2021-06-21 07:59:17","2021-06-21",6,2021,21
24746891,150,1,0,150,"2021-06-21 07:59:40","2021-06-21",6,2021,21
24746896,500,1,0,500,"2021-06-21 07:59:46","2021-06-21",6,2021,21
24746916,15000,1,0,15000,"2021-06-21 08:00:25","2021-06-21",6,2021,21
24747008,2300,1,0,2300,"2021-06-21 08:03:14","2021-06-21",6,2021,21
24747023,150000,1,0,150000,"2021-06-21 08:03:45","2021-06-21",6,2021,21
24747069,1e+05,1,0,1e+05,"2021-06-21 08:05:04","2021-06-21",6,2021,21
24747134,50000,1,0,50000,"2021-06-21 08:07:16","2021-06-21",6,2021,21
24747144,250,1,0,250,"2021-06-21 08:07:33","2021-06-21",6,2021,21
24747158,500,1,0,500,"2021-06-21 08:08:02","2021-06-21",6,2021,21
24747341,15500,1,0,15500,"2021-06-21 08:12:56","2021-06-21",6,2021,21
24747385,10000,1,0,10000,"2021-06-21 08:14:08","2021-06-21",6,2021,21
24747420,500,1,0,500,"2021-06-21 08:15:07","2021-06-21",6,2021,21
24747487,6000,1,0,6000,"2021-06-21 08:17:01","2021-06-21",6,2021,21
24747792,15500,1,0,15500,"2021-06-21 08:26:11","2021-06-21",6,2021,21
24747898,500,1,0,500,"2021-06-21 08:29:16","2021-06-21",6,2021,21
24748365,7000,1,0,7000,"2021-06-21 08:42:38","2021-06-21",6,2021,21
24748422,10000,1,0,10000,"2021-06-21 08:44:21","2021-06-21",6,2021,21
24748436,20000,1,100,20100,"2021-06-21 08:44:34","2021-06-21",6,2021,21
24748494,500,1,0,500,"2021-06-21 08:46:00","2021-06-21",6,2021,21
24748504,300,1,0,300,"2021-06-21 08:46:14","2021-06-21",6,2021,21
24748612,350,1,0,350,"2021-06-21 08:49:09","2021-06-21",6,2021,21
24748644,15000,1,0,15000,"2021-06-21 08:50:08","2021-06-21",6,2021,21
24748847,2400,1,200,2600,"2021-06-21 08:54:57","2021-06-21",6,2021,21
24749175,15000,1,0,15000,"2021-06-21 09:04:10","2021-06-21",6,2021,21
24749207,13746,1,204,13950,"2021-06-21 09:04:57","2021-06-21",6,2021,21
24749448,500,1,0,500,"2021-06-21 09:10:54","2021-06-21",6,2021,21
24749830,850,1,150,1000,"2021-06-21 09:20:07","2021-06-21",6,2021,21
24750411,300,1,0,300,"2021-06-21 09:36:18","2021-06-21",6,2021,21
24750751,100,1,0,100,"2021-06-21 09:45:22","2021-06-21",6,2021,21
24750818,16353,1,302,16655,"2021-06-21 09:47:21","2021-06-21",6,2021,21
24750881,600,1,0,600,"2021-06-21 09:49:07","2021-06-21",6,2021,21
24751159,10000,1,0,10000,"2021-06-21 09:57:27","2021-06-21",6,2021,21
24751170,31000,1,155,31155,"2021-06-21 09:57:56","2021-06-21",6,2021,21
24751265,25000,1,125,25125,"2021-06-21 10:00:47","2021-06-21",6,2021,21
24751355,3300,1,200,3500,"2021-06-21 10:03:34","2021-06-21",6,2021,21
24751358,29864,1,351,30215,"2021-06-21 10:03:37","2021-06-21",6,2021,21
24751468,1000,1,0,1000,"2021-06-21 10:06:51","2021-06-21",6,2021,21
24751551,9559,1,201,9760,"2021-06-21 10:09:42","2021-06-21",6,2021,21
24751653,500,1,0,500,"2021-06-21 10:12:47","2021-06-21",6,2021,21
24751654,172,1,153,325,"2021-06-21 10:12:49","2021-06-21",6,2021,21
24751662,300,1,0,300,"2021-06-21 10:13:00","2021-06-21",6,2021,21
24751865,5000,1,0,5000,"2021-06-21 10:19:02","2021-06-21",6,2021,21
24751909,1500,1,0,1500,"2021-06-21 10:20:22","2021-06-21",6,2021,21
24751910,1000,1,0,1000,"2021-06-21 10:20:24","2021-06-21",6,2021,21
24752126,250,1,0,250,"2021-06-21 10:26:33","2021-06-21",6,2021,21
24752154,250,1,0,250,"2021-06-21 10:27:21","2021-06-21",6,2021,21
24752177,250,1,0,250,"2021-06-21 10:27:58","2021-06-21",6,2021,21
24752278,14043,1,202,14245,"2021-06-21 10:31:00","2021-06-21",6,2021,21
24752330,500,1,0,500,"2021-06-21 10:32:17","2021-06-21",6,2021,21
24752356,500,1,0,500,"2021-06-21 10:32:58","2021-06-21",6,2021,21
24752415,3400,1,200,3600,"2021-06-21 10:35:14","2021-06-21",6,2021,21
24752440,250,1,0,250,"2021-06-21 10:35:52","2021-06-21",6,2021,21
24752582,200,1,0,200,"2021-06-21 10:40:20","2021-06-21",6,2021,21
24752715,2500,1,200,2700,"2021-06-21 10:44:24","2021-06-21",6,2021,21
24752762,150,1,0,150,"2021-06-21 10:45:31","2021-06-21",6,2021,21
24752804,1000,1,0,1000,"2021-06-21 10:47:10","2021-06-21",6,2021,21
24752916,14615,1,200,14815,"2021-06-21 10:49:57","2021-06-21",6,2021,21
24752957,14615,1,200,14815,"2021-06-21 10:50:51","2021-06-21",6,2021,21
24753247,2500,1,0,2500,"2021-06-21 10:59:21","2021-06-21",6,2021,21
24753289,54478,1,602,55080,"2021-06-21 11:00:23","2021-06-21",6,2021,21
24753476,40000,1,200,40200,"2021-06-21 11:06:17","2021-06-21",6,2021,21
24753484,4900,1,200,5100,"2021-06-21 11:06:38","2021-06-21",6,2021,21
24753492,600,1,0,600,"2021-06-21 11:06:54","2021-06-21",6,2021,21
24753518,300,1,0,300,"2021-06-21 11:07:29","2021-06-21",6,2021,21
24753522,500,1,0,500,"2021-06-21 11:07:36","2021-06-21",6,2021,21
24753578,1950,1,200,2150,"2021-06-21 11:09:37","2021-06-21",6,2021,21
24753598,1300,1,0,1300,"2021-06-21 11:10:15","2021-06-21",6,2021,21
24753623,1000,1,0,1000,"2021-06-21 11:11:01","2021-06-21",6,2021,21
24753694,500,1,0,500,"2021-06-21 11:13:04","2021-06-21",6,2021,21
24753741,1000,1,0,1000,"2021-06-21 11:14:23","2021-06-21",6,2021,21
24753830,23269,1,351,23620,"2021-06-21 11:16:56","2021-06-21",6,2021,21
24754114,1302,1,153,1455,"2021-06-21 11:25:19","2021-06-21",6,2021,21
24754130,1000,1,0,1000,"2021-06-21 11:25:44","2021-06-21",6,2021,21
24754151,10017,1,203,10220,"2021-06-21 11:26:14","2021-06-21",6,2021,21
24754166,500,1,0,500,"2021-06-21 11:26:47","2021-06-21",6,2021,21
24754167,500,1,0,500,"2021-06-21 11:26:48","2021-06-21",6,2021,21
24754347,1000,1,0,1000,"2021-06-21 11:32:16","2021-06-21",6,2021,21
24754471,23368,1,352,23720,"2021-06-21 11:36:00","2021-06-21",6,2021,21
24754568,10665,1,200,10865,"2021-06-21 11:39:06","2021-06-21",6,2021,21
24755174,500,1,0,500,"2021-06-21 11:57:39","2021-06-21",6,2021,21
24755226,30000,1,0,30000,"2021-06-21 11:59:17","2021-06-21",6,2021,21
24755290,500,1,0,500,"2021-06-21 12:01:21","2021-06-21",6,2021,21
24755380,15000,1,0,15000,"2021-06-21 12:03:51","2021-06-21",6,2021,21
24755422,23478,1,352,23830,"2021-06-21 12:04:46","2021-06-21",6,2021,21
24755453,15000,1,0,15000,"2021-06-21 12:05:33","2021-06-21",6,2021,21
24755652,30000,1,0,30000,"2021-06-21 12:11:05","2021-06-21",6,2021,21
24755683,10000,1,0,10000,"2021-06-21 12:12:05","2021-06-21",6,2021,21
24755692,350,1,0,350,"2021-06-21 12:12:18","2021-06-21",6,2021,21
24755708,500,1,0,500,"2021-06-21 12:12:55","2021-06-21",6,2021,21
24755796,30000,1,0,30000,"2021-06-21 12:16:03","2021-06-21",6,2021,21
24756128,300,1,0,300,"2021-06-21 12:26:39","2021-06-21",6,2021,21
24756142,500,1,0,500,"2021-06-21 12:27:06","2021-06-21",6,2021,21
24756171,1400,1,150,1550,"2021-06-21 12:28:02","2021-06-21",6,2021,21
24756572,300,1,0,300,"2021-06-21 12:41:41","2021-06-21",6,2021,21
24756600,150,1,0,150,"2021-06-21 12:42:30","2021-06-21",6,2021,21
24756667,200,1,0,200,"2021-06-21 12:44:26","2021-06-21",6,2021,21
24756755,300,1,0,300,"2021-06-21 12:47:33","2021-06-21",6,2021,21
24756908,10000,1,0,10000,"2021-06-21 12:52:57","2021-06-21",6,2021,21
24757143,1200,1,0,1200,"2021-06-21 13:00:23","2021-06-21",6,2021,21
24757163,500,1,0,500,"2021-06-21 13:01:06","2021-06-21",6,2021,21
24757243,300,1,0,300,"2021-06-21 13:04:23","2021-06-21",6,2021,21
24757521,20000,1,100,20100,"2021-06-21 13:13:46","2021-06-21",6,2021,21
24757539,500,1,0,500,"2021-06-21 13:14:33","2021-06-21",6,2021,21
24757579,20000,1,0,20000,"2021-06-21 13:15:55","2021-06-21",6,2021,21
24757741,250,1,0,250,"2021-06-21 13:21:23","2021-06-21",6,2021,21
24757757,500,1,0,500,"2021-06-21 13:22:09","2021-06-21",6,2021,21
24757814,500,1,0,500,"2021-06-21 13:23:54","2021-06-21",6,2021,21
24757850,1000,1,0,1000,"2021-06-21 13:24:57","2021-06-21",6,2021,21
24757864,300,1,0,300,"2021-06-21 13:25:14","2021-06-21",6,2021,21
24757890,250,1,0,250,"2021-06-21 13:26:24","2021-06-21",6,2021,21
24757961,4925,1,25,4950,"2021-06-21 13:29:15","2021-06-21",6,2021,21
24758035,3000,1,0,3000,"2021-06-21 13:31:52","2021-06-21",6,2021,21
24758046,250,1,0,250,"2021-06-21 13:32:33","2021-06-21",6,2021,21
24758289,500,1,0,500,"2021-06-21 13:40:07","2021-06-21",6,2021,21
24758468,500,1,0,500,"2021-06-21 13:45:51","2021-06-21",6,2021,21
24758559,300,1,0,300,"2021-06-21 13:48:40","2021-06-21",6,2021,21
